'train_2vs2_with_scenic_long_pass_behavior7', -0.13861386138613863, -0.13861386138613863, 99.04950495049505, 101, 10004, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2_with_scenic_high_pass_forward.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/2vs2_with_scenic_long_pass_behavior_7/checkpoints/final_00610'
'train_2vs2_with_scenic_long_pass_behavior8', -0.20353982300884957, -0.20353982300884957, 89.82300884955752, 113, 10150, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2_with_scenic_high_pass_forward.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/2vs2_with_scenic_long_pass_behavior_8/checkpoints/final_00610'
'train_2vs2_with_scenic_long_pass_behavior9', -0.20512820512820512, -0.20512820512820512, 85.17094017094017, 117, 9965, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2_with_scenic_high_pass_forward.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/2vs2_with_scenic_long_pass_behavior_9/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior0', -0.22727272727272727, -0.22727272727272727, 207.3181818181818, 44, 9122, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_0/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior1', -0.1875, -0.1875, 184.79166666666666, 48, 8870, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_1/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior2', -0.06976744186046512, -0.06976744186046512, 214.2325581395349, 43, 9212, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_2/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior3', -0.32, -0.32, 174.62, 50, 8731, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_3/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior4', -0.043478260869565216, -0.043478260869565216, 199.30434782608697, 46, 9168, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_4/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior5', -0.06521739130434782, -0.06521739130434782, 183.54347826086956, 46, 8443, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_5/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior6', -0.1590909090909091, -0.1590909090909091, 195.4090909090909, 44, 8598, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_6/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior7', -0.06818181818181818, -0.06818181818181818, 217.3181818181818, 44, 9562, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_7/checkpoints/final_00610'
